,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime,1min sum(N),2min sum(N),,
31384,11305,2,0,11305,0,0,0,7217,0,-11,2,0,2,14:16:16,116,250,326,858
31385,11305,0,0,11305,0,0,0,7221,0,4,0,0,0,14:16:16,118,252,328,866.4
31386,11305,0,0,11305,0,0,0,7221,0,0,0,0,0,14:16:17,110,240,330,838
31387,11305,0,0,11305,0,0,0,7217,0,-4,0,0,0,14:16:17,110,240,330,838
31388,11305,0,0,11305,0,0,0,7217,0,0,0,0,0,14:16:18,110,240,330,838
31389,11305,0,0,11305,0,0,0,7218,0,1,0,0,0,14:16:18,110,240,330,838
31390,11305,0,0,11305,0,0,0,7220,0,2,0,0,0,14:16:19,92,240,330,802
31391,11305,0,0,11305,0,0,0,7221,0,1,0,0,0,14:16:19,92,240,328,800
31392,11305,0,0,11305,0,0,0,7222,0,1,0,0,0,14:16:20,92,220,328,776
31393,11305,0,0,11305,0,0,0,7225,0,3,0,0,0,14:16:21,92,220,326,774
31394,11305,2,0,11305,0,0,0,7224,0,-1,2,0,2,14:16:21,92,220,326,774
31395,11305,0,0,11305,0,0,0,7226,0,2,0,0,0,14:16:22,92,220,324,772
31396,11305,0,0,11305,0,0,0,7227,0,1,0,0,0,14:16:22,92,212,326,764.4
31397,11305,0,0,11305,0,0,0,7226,0,-1,0,0,0,14:16:23,92,212,326,764.4
31398,11305,0,0,11305,0,0,0,7225,0,-1,0,0,0,14:16:24,92,212,326,764.4
31399,11305,0,0,11305,0,0,0,7226,0,1,0,0,0,14:16:25,92,212,326,764.4
31400,11305,0,0,11305,0,0,0,7227,0,1,0,0,0,14:16:26,92,212,326,764.4
31401,11305,0,0,11305,0,0,0,7228,0,1,0,0,0,14:16:26,92,212,326,764.4
31402,11305,0,0,11305,0,0,0,7228,0,0,0,0,0,14:16:28,92,212,326,764.4
31403,11305,0,0,11305,0,0,0,7229,0,1,0,0,0,14:16:28,82,212,326,744.4
31404,11305,0,0,11305,0,0,0,7236,0,7,0,0,0,14:16:29,82,212,326,744.4
31405,11305,0,0,11305,0,0,0,7237,0,1,0,0,0,14:16:30,82,212,326,744.4
31406,11305,0,0,11305,0,0,0,7243,0,6,0,0,0,14:16:30,82,212,326,744.4
31407,11305,2,0,11305,0,0,0,7241,0,-2,2,0,2,14:16:31,82,212,326,744.4
31408,11305,0,0,11305,0,0,0,7242,0,1,0,0,0,14:16:31,82,212,326,744.4
31409,11305,0,0,11305,0,0,0,7242,0,0,0,0,0,14:16:32,82,214,328,748.8
31410,11305,0,0,11305,0,0,0,7252,0,10,0,0,0,14:16:32,82,214,326,746.8
31411,11305,0,0,11305,0,0,0,7253,0,1,0,0,0,14:16:33,82,214,326,746.8
31412,11305,4,0,11305,0,0,0,7251,0,-2,4,0,4,14:16:34,82,214,326,746.8
31413,11305,0,0,11305,0,0,0,7250,0,-1,0,0,0,14:16:36,82,214,326,746.8
31414,11305,0,0,11305,0,0,0,7251,0,1,0,0,0,14:16:37,84,218,330,759.6
31415,11305,0,0,11305,0,0,0,7251,0,0,0,0,0,14:16:37,84,218,330,759.6
31416,11305,0,0,11305,0,0,0,7253,0,2,0,0,0,14:16:38,84,218,330,759.6
31417,11305,0,0,11305,0,0,0,7254,0,1,0,0,0,14:16:41,84,218,330,759.6
31418,11305,0,0,11305,0,0,0,7255,0,1,0,0,0,14:16:42,84,218,330,759.6
31419,11305,0,0,11305,0,0,0,7254,0,-1,0,0,0,14:16:43,84,180,330,714
31420,11305,2,0,11305,0,0,0,7253,0,-1,2,0,2,14:16:44,84,180,330,714
31421,11305,0,0,11305,0,0,0,7260,0,7,0,0,0,14:16:44,84,180,330,714
31422,11305,0,0,11305,0,0,0,7258,0,-2,0,0,0,14:16:45,86,182,332,722.4
31423,11305,2,0,11305,0,0,0,7257,0,-1,2,0,2,14:16:46,86,182,326,716.4
31424,11305,0,0,11305,0,0,0,7259,0,2,0,0,0,14:16:46,86,182,326,716.4
31425,11305,0,0,11305,0,0,0,7258,0,-1,0,0,0,14:16:47,88,182,328,722.4
31426,11305,0,0,11305,0,0,0,7261,0,3,0,0,0,14:16:47,88,182,328,722.4
31427,11305,0,0,11305,0,0,0,7313,0,52,0,0,0,14:16:48,88,182,328,722.4
31428,11305,0,0,11305,0,0,0,7314,0,1,0,0,0,14:16:49,88,182,328,722.4
31429,11305,0,0,11305,0,0,0,7315,0,1,0,0,0,14:16:50,88,182,328,722.4
31430,11305,2,0,11305,0,0,0,7314,0,-1,2,0,2,14:16:51,88,182,328,722.4
31431,11305,2,0,11305,0,0,0,7313,0,-1,2,0,2,14:16:51,88,176,328,715.2
31432,11305,0,0,11305,0,0,0,7307,0,-6,0,0,0,14:16:52,90,178,330,723.6
31433,11305,0,0,11305,0,0,0,7309,0,2,0,0,0,14:16:53,92,180,332,732
31434,11305,0,0,11305,0,0,0,7306,0,-3,0,0,0,14:16:54,52,180,332,652
31435,11305,0,0,11305,0,0,0,7307,0,1,0,0,0,14:16:55,52,180,332,652
31436,11305,0,0,11305,0,0,0,7307,0,0,0,0,0,14:16:57,52,180,332,652
31437,11305,0,0,11305,0,0,0,7308,0,1,0,0,0,14:16:57,52,180,332,652
31438,11305,0,0,11305,0,0,0,7307,0,-1,0,0,0,14:16:58,52,180,332,652
31439,11305,0,0,11305,0,0,0,7306,0,-1,0,0,0,14:16:59,52,180,332,652
31440,11305,296,0,11305,0,0,0,7158,0,-148,296,0,296,14:17:01,52,180,332,652
31441,11305,2,0,11305,0,0,0,7157,0,-1,2,0,2,14:17:01,52,180,332,652
31442,11305,0,0,11305,0,0,0,7158,0,1,0,0,0,14:17:03,348,476,628,1895.2
31443,11305,2,0,11305,0,0,0,7157,0,-1,2,0,2,14:17:04,350,478,630,1903.6
31444,11305,0,0,11305,0,0,0,7159,0,2,0,0,0,14:17:05,348,478,630,1899.6
31445,11305,0,0,11305,0,0,0,7158,0,-1,0,0,0,14:17:05,350,480,632,1908
31446,11305,0,0,11305,0,0,0,7158,0,0,0,0,0,14:17:06,350,480,632,1908
31447,11305,0,0,11305,0,0,0,7158,0,0,0,0,0,14:17:06,350,480,632,1908
31448,11305,0,0,11305,0,0,0,7159,0,1,0,0,0,14:17:08,344,480,632,1896
31449,11305,0,0,11305,0,0,0,7160,0,1,0,0,0,14:17:08,342,480,632,1892
31450,11305,0,0,11305,0,0,0,7165,0,5,0,0,0,14:17:09,342,480,632,1892
31451,11305,0,0,11305,0,0,0,7163,0,-2,0,0,0,14:17:10,342,452,632,1858.4
31452,11305,2,0,11305,0,0,0,7162,0,-1,2,0,2,14:17:11,342,452,632,1858.4
31453,11305,2,0,11305,0,0,0,7161,0,-1,2,0,2,14:17:11,342,452,632,1858.4
31454,11305,0,0,11305,0,0,0,7163,0,2,0,0,0,14:17:13,344,454,634,1866.8
31455,11305,0,0,11305,0,0,0,7162,0,-1,0,0,0,14:17:14,346,456,636,1875.2
31456,11305,0,0,11305,0,0,0,7161,0,-1,0,0,0,14:17:15,346,456,636,1875.2
31457,11305,0,0,11305,0,0,0,7161,0,0,0,0,0,14:17:16,346,452,636,1870.4
31458,11305,0,0,11305,0,0,0,7162,0,1,0,0,0,14:17:16,346,452,636,1870.4
31459,11305,0,0,11305,0,0,0,7161,0,-1,0,0,0,14:17:17,346,452,636,1870.4
31460,11305,0,0,11305,0,0,0,7166,0,5,0,0,0,14:17:17,346,452,636,1870.4
31461,11305,0,0,11305,0,0,0,7166,0,0,0,0,0,14:17:19,346,452,636,1870.4
31462,11305,0,0,11305,0,0,0,7168,0,2,0,0,0,14:17:19,346,452,636,1870.4
31463,11305,0,0,11305,0,0,0,7185,0,17,0,0,0,14:17:20,346,452,636,1870.4
31464,11305,0,0,11305,0,0,0,7185,0,0,0,0,0,14:17:20,346,452,636,1870.4
31465,11305,0,0,11305,0,0,0,7185,0,0,0,0,0,14:17:21,346,452,636,1870.4
31466,11305,0,0,11305,0,0,0,7194,0,9,0,0,0,14:17:22,346,452,636,1870.4
31467,11305,2,0,11305,0,0,0,7193,0,-1,2,0,2,14:17:24,346,442,636,1858.4
31468,11305,0,0,11305,0,0,0,7193,0,0,0,0,0,14:17:24,346,442,636,1858.4
31469,11305,0,0,11305,0,0,0,7194,0,1,0,0,0,14:17:25,348,444,638,1866.8
31470,11305,0,0,11305,0,0,0,7193,0,-1,0,0,0,14:17:28,348,444,638,1866.8
31471,11305,0,0,11305,0,0,0,7208,0,15,0,0,0,14:17:28,348,444,638,1866.8
31472,11305,0,0,11305,0,0,0,7209,0,1,0,0,0,14:17:29,348,444,638,1866.8
31473,11305,0,0,11305,0,0,0,7208,0,-1,0,0,0,14:17:30,348,444,638,1866.8
31474,11305,2,0,11305,0,0,0,7216,0,8,2,0,2,14:17:31,348,444,638,1866.8
31475,11305,0,0,11305,0,0,0,7216,0,0,0,0,0,14:17:32,348,444,638,1866.8
31476,11305,0,0,11305,0,0,0,7206,0,-10,0,0,0,14:17:34,350,446,640,1875.2
31477,11305,2,0,11305,0,0,0,7204,0,-2,2,0,2,14:17:35,350,446,640,1875.2
31478,11305,0,0,11305,0,0,0,7203,0,-1,0,0,0,14:17:37,350,446,630,1865.2
31479,11305,0,0,11305,0,0,0,7204,0,1,0,0,0,14:17:38,352,448,632,1873.6
31480,11305,0,0,11305,0,0,0,7216,0,12,0,0,0,14:17:39,352,448,632,1873.6
31481,11305,0,0,11305,0,0,0,7216,0,0,0,0,0,14:17:40,352,448,632,1873.6
31482,11305,0,0,11305,0,0,0,7217,0,1,0,0,0,14:17:41,350,448,632,1869.6
31483,11305,2,0,11305,0,0,0,7215,0,-2,2,0,2,14:17:41,350,448,632,1869.6
31484,11305,0,0,11305,0,0,0,7211,0,-4,0,0,0,14:17:42,348,448,632,1865.6
31485,11305,0,0,11305,0,0,0,7209,0,-2,0,0,0,14:17:43,350,450,634,1874
31486,11305,2,0,11305,0,0,0,7209,0,0,2,0,2,14:17:44,350,450,634,1874
31487,11305,0,0,11305,0,0,0,7218,0,9,0,0,0,14:17:44,342,450,634,1858
31488,11305,0,0,11305,0,0,0,7219,0,1,0,0,0,14:17:45,344,452,636,1866.4
31489,11305,0,0,11305,0,0,0,7218,0,-1,0,0,0,14:17:46,344,452,636,1866.4
31490,11305,0,0,11305,0,0,0,7216,0,-2,0,0,0,14:17:46,344,452,636,1866.4
31491,11305,0,0,11305,0,0,0,7217,0,1,0,0,0,14:17:47,342,452,636,1862.4
31492,11305,0,0,11305,0,0,0,7216,0,-1,0,0,0,14:17:48,340,452,636,1858.4
31493,11305,0,0,11305,0,0,0,7215,0,-1,0,0,0,14:17:49,338,452,636,1854.4
31494,11305,0,0,11305,0,0,0,7215,0,0,0,0,0,14:17:51,338,450,636,1852
31495,11305,0,0,11305,0,0,0,7214,0,-1,0,0,0,14:17:51,338,450,636,1852
31496,11305,0,0,11305,0,0,0,7215,0,1,0,0,0,14:17:52,338,450,636,1852
31497,11305,0,0,11305,0,0,0,7221,0,6,0,0,0,14:17:53,336,450,636,1848
31498,11305,0,0,11305,0,0,0,7221,0,0,0,0,0,14:17:54,336,450,636,1848
31499,11305,0,0,11305,0,0,0,7220,0,-1,0,0,0,14:17:54,336,450,636,1848
31500,11305,0,0,11305,0,0,0,7220,0,0,0,0,0,14:17:55,336,450,636,1848
31501,11305,0,0,11305,0,0,0,7230,0,10,0,0,0,14:17:56,334,450,636,1844
31502,11305,0,0,11305,0,0,0,7230,0,0,0,0,0,14:17:56,334,450,636,1844
31503,11305,0,0,11305,0,0,0,7230,0,0,0,0,0,14:17:57,334,450,636,1844
31504,11305,0,0,11305,0,0,0,7229,0,-1,0,0,0,14:17:58,334,450,632,1840
31505,11305,0,0,11305,0,0,0,7231,0,2,0,0,0,14:17:58,332,450,632,1836
31506,11305,0,0,11305,0,0,0,7232,0,1,0,0,0,14:17:59,330,440,632,1820
31507,11305,0,0,11305,0,0,0,7231,0,-1,0,0,0,14:18:00,330,440,632,1820
31508,11305,0,0,11305,0,0,0,7232,0,1,0,0,0,14:18:00,330,440,632,1820
31509,11305,0,0,11305,0,0,0,7381,0,149,0,0,0,14:18:01,330,440,632,1820
31510,11305,2,0,11305,0,0,0,7380,0,-1,2,0,2,14:18:01,330,422,632,1798.4
31511,11305,0,0,11305,0,0,0,7384,0,4,0,0,0,14:18:02,330,422,632,1798.4
31512,11305,0,0,11305,0,0,0,7385,0,1,0,0,0,14:18:02,332,424,634,1806.8
31513,11305,0,0,11305,0,0,0,7386,0,1,0,0,0,14:18:06,332,424,634,1806.8
31514,11305,0,0,11305,0,0,0,7388,0,2,0,0,0,14:18:07,332,424,634,1806.8
31515,11305,0,0,11305,0,0,0,7390,0,2,0,0,0,14:18:08,332,424,634,1806.8
31516,11305,0,0,11305,0,0,0,7392,0,2,0,0,0,14:18:08,330,422,634,1800.4
31517,11305,0,0,11305,0,0,0,7243,0,-149,0,0,0,14:18:09,330,422,634,1800.4
31518,11305,0,0,11305,0,0,0,7244,0,1,0,0,0,14:18:10,330,422,634,1800.4
31519,11305,0,0,11305,0,0,0,7254,0,10,0,0,0,14:18:10,330,422,634,1800.4
31520,11305,0,0,11305,0,0,0,7402,0,148,0,0,0,14:18:11,330,422,634,1800.4
31521,11305,0,0,11305,0,0,0,7403,0,1,0,0,0,14:18:12,330,422,634,1800.4
31522,11305,0,0,11305,0,0,0,7401,0,-2,0,0,0,14:18:12,330,422,634,1800.4
31523,11305,0,0,11305,0,0,0,7401,0,0,0,0,0,14:18:13,330,412,634,1788.4
31524,11305,2,0,11305,0,0,0,7402,0,1,2,0,2,14:18:14,330,412,634,1788.4
31525,11305,0,0,11305,0,0,0,7401,0,-1,0,0,0,14:18:14,330,412,634,1788.4
31526,11305,0,0,11305,0,0,0,7402,0,1,0,0,0,14:18:15,332,414,636,1796.8
31527,11305,0,0,11305,0,0,0,7401,0,-1,0,0,0,14:18:16,332,414,636,1796.8
31528,11305,0,0,11305,0,0,0,7406,0,5,0,0,0,14:18:18,332,414,636,1796.8
31529,11305,0,0,11305,0,0,0,7406,0,0,0,0,0,14:18:20,330,412,636,1790.4
31530,11305,0,0,11305,0,0,0,7406,0,0,0,0,0,14:18:20,330,412,636,1790.4
31531,11305,0,0,11305,0,0,0,7394,0,-12,0,0,0,14:18:22,330,412,636,1790.4
31532,11305,0,0,11305,0,0,0,7395,0,1,0,0,0,14:18:23,330,412,636,1790.4
31533,11305,0,0,11305,0,0,0,7396,0,1,0,0,0,14:18:24,330,412,636,1790.4
31534,11305,0,0,11305,0,0,0,7397,0,1,0,0,0,14:18:27,326,410,636,1780
31535,11305,0,0,11305,0,0,0,7396,0,-1,0,0,0,14:18:27,326,410,636,1780
31536,11305,0,0,11305,0,0,0,7396,0,0,0,0,0,14:18:29,326,410,636,1780
31537,11305,0,0,11305,0,0,0,7416,0,20,0,0,0,14:18:29,326,410,636,1780
31538,11305,0,0,11305,0,0,0,7415,0,-1,0,0,0,14:18:30,326,410,636,1780
31539,11305,2,0,11305,0,0,0,7415,0,0,2,0,2,14:18:31,326,410,636,1780
31540,11305,0,0,11305,0,0,0,7414,0,-1,0,0,0,14:18:32,326,410,636,1780
31541,11305,0,0,11305,0,0,0,7415,0,1,0,0,0,14:18:32,328,412,638,1788.4
31542,11305,0,0,11305,0,0,0,7416,0,1,0,0,0,14:18:33,326,412,638,1784.4
31543,11305,2,0,11305,0,0,0,7415,0,-1,2,0,2,14:18:34,326,412,638,1784.4
31544,11305,0,0,11305,0,0,0,7417,0,2,0,0,0,14:18:34,326,412,638,1784.4
31545,11305,0,0,11305,0,0,0,7418,0,1,0,0,0,14:18:35,326,414,640,1788.8
31546,11305,0,0,11305,0,0,0,7419,0,1,0,0,0,14:18:36,326,414,640,1788.8
31547,11305,0,0,11305,0,0,0,7420,0,1,0,0,0,14:18:36,326,414,640,1788.8
31548,11305,0,0,11305,0,0,0,7419,0,-1,0,0,0,14:18:38,326,414,640,1788.8
31549,11305,0,0,11305,0,0,0,7426,0,7,0,0,0,14:18:39,326,414,640,1788.8
31550,11305,0,0,11305,0,0,0,7427,0,1,0,0,0,14:18:40,326,414,640,1788.8
31551,11305,0,0,11305,0,0,0,7429,0,2,0,0,0,14:18:41,326,414,640,1788.8
31552,11305,0,0,11305,0,0,0,7429,0,0,0,0,0,14:18:42,324,414,640,1784.8
31553,11305,0,0,11305,0,0,0,7428,0,-1,0,0,0,14:18:42,322,414,640,1780.8
31554,11305,4,0,11305,0,0,0,7427,0,-1,4,0,4,14:18:43,322,374,640,1732.8
31555,11305,0,0,11305,0,0,0,7427,0,0,0,0,0,14:18:44,322,374,640,1732.8
31556,11305,0,0,11305,0,0,0,7427,0,0,0,0,0,14:18:45,326,378,644,1749.6
31557,11305,0,0,11305,0,0,0,7428,0,1,0,0,0,14:18:45,326,378,644,1749.6
31558,11305,0,0,11305,0,0,0,7426,0,-2,0,0,0,14:18:47,326,378,642,1747.6
31559,11305,0,0,11305,0,0,0,7425,0,-1,0,0,0,14:18:48,326,378,642,1747.6
31560,11305,0,0,11305,0,0,0,7426,0,1,0,0,0,14:18:49,326,378,642,1747.6
31561,11305,0,0,11305,0,0,0,7427,0,1,0,0,0,14:18:49,326,378,642,1747.6
31562,11305,0,0,11305,0,0,0,7430,0,3,0,0,0,14:18:50,30,378,642,1155.6
31563,11305,0,0,11305,0,0,0,7431,0,1,0,0,0,14:18:50,28,378,642,1151.6
31564,11305,2,0,11305,0,0,0,7430,0,-1,2,0,2,14:18:51,28,376,642,1149.2
31565,11305,0,0,11305,0,0,0,7431,0,1,0,0,0,14:18:52,26,376,642,1145.2
31566,11305,0,0,11305,0,0,0,7432,0,1,0,0,0,14:18:53,28,378,644,1153.6
31567,11305,0,0,11305,0,0,0,7431,0,-1,0,0,0,14:18:54,28,378,644,1153.6
31568,11305,0,0,11305,0,0,0,7431,0,0,0,0,0,14:18:54,28,372,644,1146.4
31569,11305,0,0,11305,0,0,0,7432,0,1,0,0,0,14:18:55,28,370,644,1144
31570,11305,0,0,11305,0,0,0,7428,0,-4,0,0,0,14:18:56,28,370,644,1144
31571,11305,0,0,11305,0,0,0,7438,0,10,0,0,0,14:18:58,28,370,644,1144
31572,11305,0,0,11305,0,0,0,7440,0,2,0,0,0,14:18:58,28,370,644,1144
31573,11305,0,0,11305,0,0,0,7439,0,-1,0,0,0,14:19:00,28,370,644,1144
31574,11305,0,0,11305,0,0,0,7437,0,-2,0,0,0,14:19:00,26,370,644,1140
31575,11305,0,0,11305,0,0,0,7437,0,0,0,0,0,14:19:01,24,370,644,1136
31576,11305,4,0,11305,0,0,0,7435,0,-2,4,0,4,14:19:01,24,370,644,1136
31577,11305,0,0,11305,0,0,0,7435,0,0,0,0,0,14:19:02,24,370,644,1136
31578,11305,0,0,11305,0,0,0,7434,0,-1,0,0,0,14:19:02,28,374,648,1152.8
31579,11305,0,0,11305,0,0,0,7436,0,2,0,0,0,14:19:03,28,374,648,1152.8
31580,11305,0,0,11305,0,0,0,7446,0,10,0,0,0,14:19:03,28,374,648,1152.8
31581,11305,0,0,11305,0,0,0,7447,0,1,0,0,0,14:19:05,28,374,648,1152.8
31582,11305,0,0,11305,0,0,0,7449,0,2,0,0,0,14:19:06,28,374,648,1152.8
31583,11305,0,0,11305,0,0,0,7449,0,0,0,0,0,14:19:06,28,374,648,1152.8
31584,11305,0,0,11305,0,0,0,7448,0,-1,0,0,0,14:19:07,28,374,648,1152.8
31585,11305,0,0,11305,0,0,0,7449,0,1,0,0,0,14:19:07,28,374,648,1152.8
31586,11305,0,0,11305,0,0,0,7450,0,1,0,0,0,14:19:10,28,374,648,1152.8
31587,11305,0,0,11305,0,0,0,7452,0,2,0,0,0,14:19:10,28,374,648,1152.8
31588,11305,0,0,11305,0,0,0,7452,0,0,0,0,0,14:19:11,28,374,648,1152.8
31589,11305,0,0,11305,0,0,0,7451,0,-1,0,0,0,14:19:12,26,374,648,1148.8
31590,11305,0,0,11305,0,0,0,7453,0,2,0,0,0,14:19:13,26,374,648,1148.8
31591,11305,0,0,11305,0,0,0,7454,0,1,0,0,0,14:19:14,26,374,648,1148.8
31592,11305,0,0,11305,0,0,0,7454,0,0,0,0,0,14:19:14,26,374,648,1148.8
31593,11305,0,0,11305,0,0,0,7453,0,-1,0,0,0,14:19:15,26,374,648,1148.8
31594,11305,0,0,11305,0,0,0,7432,0,-21,0,0,0,14:19:16,26,374,648,1148.8
31595,11305,0,0,11305,0,0,0,7431,0,-1,0,0,0,14:19:17,26,374,648,1148.8
31596,11305,0,0,11305,0,0,0,7429,0,-2,0,0,0,14:19:19,24,374,648,1144.8
31597,11305,0,0,11305,0,0,0,7425,0,-4,0,0,0,14:19:20,24,374,648,1144.8
31598,11305,0,0,11305,0,0,0,7423,0,-2,0,0,0,14:19:20,24,374,648,1144.8
31599,11305,2,0,11305,0,0,0,7423,0,0,2,0,2,14:19:21,22,374,648,1140.8
31600,11305,0,0,11305,0,0,0,7420,0,-3,0,0,0,14:19:22,22,374,648,1140.8
31601,11305,0,0,11305,0,0,0,7418,0,-2,0,0,0,14:19:23,24,376,650,1149.2
31602,11305,0,0,11305,0,0,0,7419,0,1,0,0,0,14:19:25,24,374,650,1146.8
31603,11305,0,0,11305,0,0,0,7420,0,1,0,0,0,14:19:28,24,374,650,1146.8
31604,11305,0,0,11305,0,0,0,7421,0,1,0,0,0,14:19:29,24,372,650,1144.4
31605,11305,12,0,11305,0,0,0,7415,0,-6,12,0,12,14:19:29,22,372,650,1140.4
31606,11305,0,0,11305,0,0,0,7415,0,0,0,0,0,14:19:30,22,372,648,1138.4
31607,11305,0,0,11305,0,0,0,7415,0,0,0,0,0,14:19:33,34,376,660,1179.2
31608,11305,0,0,11305,0,0,0,7415,0,0,0,0,0,14:19:35,32,376,660,1175.2
31609,11305,0,0,11305,0,0,0,7416,0,1,0,0,0,14:19:36,32,376,660,1175.2
31610,11305,0,0,11305,0,0,0,7419,0,3,0,0,0,14:19:39,32,376,660,1175.2
31611,11305,0,0,11305,0,0,0,7419,0,0,0,0,0,14:19:40,32,374,660,1172.8
31612,11305,0,0,11305,0,0,0,7415,0,-4,0,0,0,14:19:41,32,372,660,1170.4
31613,11305,2,0,11305,0,0,0,7414,0,-1,2,0,2,14:19:41,32,370,660,1168
31614,11305,0,0,11305,0,0,0,7414,0,0,0,0,0,14:19:45,32,370,660,1168
31615,11305,0,0,11305,0,0,0,7415,0,1,0,0,0,14:19:45,34,372,662,1176.4
31616,11305,0,0,11305,0,0,0,7409,0,-6,0,0,0,14:19:46,34,372,662,1176.4
31617,11305,0,0,11305,0,0,0,7409,0,0,0,0,0,14:19:46,34,370,662,1174
31618,11305,0,0,11305,0,0,0,7409,0,0,0,0,0,14:19:48,34,370,662,1174
31619,11305,0,0,11305,0,0,0,7408,0,-1,0,0,0,14:19:48,34,370,662,1174
31620,11305,0,0,11305,0,0,0,7411,0,3,0,0,0,14:19:49,34,370,662,1174
31621,11305,0,0,11305,0,0,0,7446,0,35,0,0,0,14:19:49,34,368,658,1167.6
31622,11305,0,0,11305,0,0,0,7445,0,-1,0,0,0,14:19:50,34,368,656,1165.6
31623,11305,0,0,11305,0,0,0,7446,0,1,0,0,0,14:19:52,34,368,654,1163.6
31624,11305,0,0,11305,0,0,0,7449,0,3,0,0,0,14:19:52,34,368,654,1163.6
31625,11305,0,0,11305,0,0,0,7450,0,1,0,0,0,14:19:53,34,366,652,1159.2
31626,11305,0,0,11305,0,0,0,7449,0,-1,0,0,0,14:19:54,34,364,652,1156.8
31627,11305,0,0,11305,0,0,0,7455,0,6,0,0,0,14:19:55,34,364,652,1156.8
31628,11305,0,0,11305,0,0,0,7456,0,1,0,0,0,14:19:56,34,364,652,1156.8
31629,11305,0,0,11305,0,0,0,7461,0,5,0,0,0,14:19:56,34,364,652,1156.8
31630,11305,0,0,11305,0,0,0,7461,0,0,0,0,0,14:19:57,34,364,652,1156.8
31631,11305,20,0,11305,0,0,0,7451,0,-10,20,0,20,14:19:58,34,364,652,1156.8
31632,11305,0,0,11305,0,0,0,7452,0,1,0,0,0,14:19:58,32,364,652,1152.8
31633,11305,0,0,11305,0,0,0,7421,0,-31,0,0,0,14:19:59,52,384,672,1236.8
31634,11305,2,0,11305,0,0,0,7420,0,-1,2,0,2,14:19:59,52,384,672,1236.8
31635,11305,0,0,11305,0,0,0,7418,0,-2,0,0,0,14:20:00,52,384,672,1236.8
31636,11305,2,0,11305,0,0,0,7417,0,-1,2,0,2,14:20:01,54,384,674,1242.8
31637,11305,4,0,11305,0,0,0,7416,0,-1,4,0,4,14:20:02,54,384,674,1242.8
31638,11305,0,0,11305,0,0,0,7417,0,1,0,0,0,14:20:02,56,386,664,1239.2
31639,11305,4,0,11305,0,0,0,7417,0,0,4,0,4,14:20:03,60,390,664,1252
31640,11305,0,0,11305,0,0,0,7417,0,0,0,0,0,14:20:04,60,390,664,1252
31641,11305,0,0,11305,0,0,0,7420,0,3,0,0,0,14:20:05,64,394,668,1268.8
31642,11305,0,0,11305,0,0,0,7427,0,7,0,0,0,14:20:05,64,394,668,1268.8
31643,11305,0,0,11305,0,0,0,7427,0,0,0,0,0,14:20:08,64,394,668,1268.8
31644,11305,0,0,11305,0,0,0,7432,0,5,0,0,0,14:20:08,64,394,668,1268.8
31645,11305,0,0,11305,0,0,0,7431,0,-1,0,0,0,14:20:09,64,394,668,1268.8
31646,11305,0,0,11305,0,0,0,7432,0,1,0,0,0,14:20:10,62,394,668,1264.8
31647,11305,0,0,11305,0,0,0,7482,0,50,0,0,0,14:20:10,62,394,668,1264.8
31648,11305,0,0,11305,0,0,0,7481,0,-1,0,0,0,14:20:11,62,394,668,1264.8
31649,11305,2,0,11305,0,0,0,7480,0,-1,2,0,2,14:20:11,62,392,668,1262.4
31650,11305,0,0,11305,0,0,0,7481,0,1,0,0,0,14:20:12,62,392,668,1262.4
31651,11305,0,0,11305,0,0,0,7483,0,2,0,0,0,14:20:13,64,394,670,1270.8
31652,11305,0,0,11305,0,0,0,7482,0,-1,0,0,0,14:20:14,64,394,670,1270.8
31653,11305,0,0,11305,0,0,0,7488,0,6,0,0,0,14:20:15,64,394,670,1270.8
31654,11305,0,0,11305,0,0,0,7478,0,-10,0,0,0,14:20:16,64,390,670,1266
31655,11305,0,0,11305,0,0,0,7474,0,-4,0,0,0,14:20:18,64,390,670,1266
31656,11305,0,0,11305,0,0,0,7474,0,0,0,0,0,14:20:19,64,390,670,1266
31657,11305,0,0,11305,0,0,0,7476,0,2,0,0,0,14:20:20,64,390,670,1266
31658,11305,6,0,11305,0,0,0,7474,0,-2,6,0,6,14:20:21,64,390,670,1266
31659,11305,0,0,11305,0,0,0,7470,0,-4,0,0,0,14:20:21,64,390,670,1266
31660,11305,0,0,11305,0,0,0,7471,0,1,0,0,0,14:20:23,70,396,676,1291.2
31661,11305,0,0,11305,0,0,0,7461,0,-10,0,0,0,14:20:23,68,396,676,1287.2
31662,11305,0,0,11305,0,0,0,7457,0,-4,0,0,0,14:20:24,68,394,676,1284.8
31663,11305,0,0,11305,0,0,0,7458,0,1,0,0,0,14:20:25,68,394,676,1284.8
31664,11305,0,0,11305,0,0,0,7459,0,1,0,0,0,14:20:27,68,394,676,1284.8
31665,11305,0,0,11305,0,0,0,7459,0,0,0,0,0,14:20:27,66,392,672,1274.4
31666,11305,0,0,11305,0,0,0,7461,0,2,0,0,0,14:20:28,66,392,672,1274.4
31667,11305,0,0,11305,0,0,0,7463,0,2,0,0,0,14:20:28,66,392,672,1274.4
31668,11305,2,0,11305,0,0,0,7462,0,-1,2,0,2,14:20:31,66,392,672,1274.4
