,bidPrice1,bidVolume1,bid_vol_change,buy_tick_volume,askPrice1,askVolume1,ask_vol_change,sell_tick_volume,tick_volume,buy_minus_sell_volume,updateTime
152,50570.0,12.0,3.0,2.0,50580.0,28.0,1.0,4.0,6.0,-2.0,21:01:16
153,50580.0,26.0,0.0,56.0,50590.0,95.0,0.0,0.0,56.0,56.0,21:01:16
154,50580.0,42.0,16.0,60.0,50590.0,65.0,-30.0,2.0,62.0,58.0,21:01:17
155,50580.0,39.0,-3.0,54.0,50590.0,39.0,-26.0,10.0,64.0,44.0,21:01:17
156,50580.0,51.0,12.0,36.0,50590.0,21.0,-18.0,2.0,38.0,34.0,21:01:18
157,50590.0,6.0,0.0,48.0,50600.0,14.0,0.0,0.0,48.0,48.0,21:01:18
158,50590.0,20.0,14.0,10.0,50600.0,22.0,8.0,4.0,14.0,6.0,21:01:19
159,50600.0,2.0,0.0,58.0,50610.0,7.0,0.0,0.0,58.0,58.0,21:01:19
160,50600.0,20.0,18.0,15.0,50620.0,10.0,0.0,35.0,50.0,-20.0,21:01:20
161,50610.0,4.0,0.0,6.0,50620.0,33.0,23.0,6.0,12.0,0.0,21:01:20
162,50600.0,12.0,0.0,0.0,50610.0,11.0,0.0,54.0,54.0,-54.0,21:01:21
163,50590.0,47.0,0.0,0.0,50600.0,16.0,0.0,120.0,120.0,-120.0,21:01:21
164,50590.0,39.0,-8.0,18.0,50600.0,11.0,-5.0,22.0,40.0,-4.0,21:01:22
165,50590.0,32.0,-7.0,8.0,50600.0,8.0,-3.0,6.0,14.0,2.0,21:01:22
166,50590.0,31.0,-1.0,6.0,50600.0,5.0,-3.0,2.0,8.0,4.0,21:01:23
167,50590.0,23.0,-8.0,40.0,50600.0,8.0,3.0,24.0,64.0,16.0,21:01:23
168,50590.0,22.0,-1.0,8.0,50600.0,22.0,14.0,2.0,10.0,6.0,21:01:24
169,50590.0,20.0,-2.0,6.0,50600.0,25.0,3.0,4.0,10.0,2.0,21:01:24
170,50590.0,11.0,-9.0,0.0,50600.0,26.0,1.0,18.0,18.0,-18.0,21:01:25
171,50580.0,45.0,0.0,13.0,50600.0,26.0,0.0,11.0,24.0,2.0,21:01:25
172,50580.0,47.0,2.0,24.0,50590.0,11.0,0.0,-0.0,24.0,24.0,21:01:26
173,50580.0,33.0,-14.0,2.0,50590.0,30.0,19.0,8.0,10.0,-6.0,21:01:26
174,50580.0,30.0,-3.0,0.0,50590.0,31.0,1.0,4.0,4.0,-4.0,21:01:27
175,50580.0,27.0,-3.0,0.0,50590.0,41.0,10.0,8.0,8.0,-8.0,21:01:27
176,50580.0,22.0,-5.0,0.0,50590.0,42.0,1.0,8.0,8.0,-8.0,21:01:28
177,50570.0,14.0,0.0,56.0,50590.0,27.0,-15.0,26.0,82.0,30.0,21:01:28
178,50570.0,23.0,9.0,2.0,50580.0,1.0,0.0,-0.0,2.0,2.0,21:01:29
179,50570.0,26.0,3.0,0.0,50580.0,12.0,11.0,-0.0,0.0,0.0,21:01:29
180,50570.0,23.0,-3.0,0.0,50580.0,17.0,5.0,-0.0,0.0,0.0,21:01:30
181,50580.0,16.0,0.0,74.0,50590.0,14.0,0.0,0.0,74.0,74.0,21:01:30
182,50580.0,1.0,-15.0,10.0,50590.0,28.0,14.0,30.0,40.0,-20.0,21:01:31
183,50570.0,10.0,0.0,0.0,50580.0,27.0,0.0,4.0,4.0,-4.0,21:01:31
184,50560.0,6.0,0.0,17.0,50580.0,22.0,-5.0,17.0,34.0,0.0,21:01:32
185,50560.0,37.0,31.0,0.0,50570.0,5.0,0.0,-0.0,0.0,0.0,21:01:32
186,50570.0,19.0,0.0,38.0,50580.0,26.0,0.0,0.0,38.0,38.0,21:01:33
187,50570.0,20.0,1.0,6.0,50580.0,42.0,16.0,-0.0,6.0,6.0,21:01:33
188,50570.0,15.0,-5.0,6.0,50580.0,39.0,-3.0,10.0,16.0,-4.0,21:01:34
189,50570.0,11.0,-4.0,0.0,50580.0,39.0,0.0,8.0,8.0,-8.0,21:01:34
190,50570.0,10.0,-1.0,2.0,50580.0,38.0,-1.0,4.0,6.0,-2.0,21:01:35
191,50570.0,6.0,-4.0,0.0,50580.0,39.0,1.0,8.0,8.0,-8.0,21:01:35
192,50570.0,3.0,-3.0,0.0,50580.0,40.0,1.0,6.0,6.0,-6.0,21:01:36
193,50570.0,1.0,-2.0,0.0,50580.0,40.0,0.0,6.0,6.0,-6.0,21:01:36
194,50560.0,44.0,0.0,0.0,50570.0,1.0,0.0,4.0,4.0,-4.0,21:01:37
195,50560.0,43.0,-1.0,2.0,50570.0,8.0,7.0,-0.0,2.0,2.0,21:01:37
196,50560.0,31.0,-12.0,2.0,50570.0,14.0,6.0,-0.0,2.0,2.0,21:01:38
197,50560.0,30.0,-1.0,0.0,50570.0,17.0,3.0,-0.0,0.0,0.0,21:01:38
198,50560.0,30.0,0.0,0.0,50570.0,18.0,1.0,-0.0,0.0,0.0,21:01:39
199,50560.0,30.0,0.0,0.0,50570.0,11.0,-7.0,-0.0,0.0,0.0,21:01:39
200,50560.0,23.0,-7.0,22.0,50570.0,2.0,-9.0,0.0,22.0,22.0,21:01:40
201,50570.0,1.0,0.0,14.0,50580.0,39.0,0.0,0.0,14.0,14.0,21:01:40
202,50570.0,3.0,2.0,12.0,50580.0,32.0,-7.0,12.0,24.0,0.0,21:01:41
203,50560.0,24.0,0.0,0.0,50570.0,2.0,0.0,18.0,18.0,-18.0,21:01:41
204,50560.0,24.0,0.0,6.0,50570.0,7.0,5.0,2.0,8.0,4.0,21:01:42
205,50560.0,32.0,8.0,10.0,50570.0,4.0,-3.0,2.0,12.0,8.0,21:01:42
206,50560.0,35.0,3.0,2.0,50570.0,4.0,0.0,-0.0,2.0,2.0,21:01:43
207,50560.0,40.0,5.0,4.0,50570.0,10.0,6.0,-0.0,4.0,4.0,21:01:43
208,50560.0,36.0,-4.0,4.0,50570.0,10.0,0.0,-0.0,4.0,4.0,21:01:44
209,50560.0,38.0,2.0,22.0,50570.0,1.0,-9.0,-0.0,22.0,22.0,21:01:44
210,50570.0,23.0,0.0,6.0,50580.0,32.0,0.0,0.0,6.0,6.0,21:01:45
211,50570.0,18.0,-5.0,0.0,50580.0,32.0,0.0,12.0,12.0,-12.0,21:01:45
212,50570.0,19.0,1.0,0.0,50580.0,35.0,3.0,4.0,4.0,-4.0,21:01:46
213,50570.0,12.0,-7.0,0.0,50580.0,35.0,0.0,10.0,10.0,-10.0,21:01:46
214,50570.0,13.0,1.0,0.0,50580.0,32.0,-3.0,4.0,4.0,-4.0,21:01:47
215,50560.0,44.0,0.0,0.0,50570.0,5.0,0.0,26.0,26.0,-26.0,21:01:47
216,50560.0,59.0,15.0,5.0,50580.0,34.0,0.0,5.0,10.0,0.0,21:01:48
217,50570.0,16.0,0.0,0.0,50580.0,34.0,0.0,-0.0,0.0,0.0,21:01:48
218,50570.0,19.0,3.0,0.0,50580.0,34.0,0.0,-0.0,0.0,0.0,21:01:49
219,50570.0,20.0,1.0,0.0,50580.0,43.0,9.0,-0.0,0.0,0.0,21:01:49
220,50560.0,60.0,0.0,21.0,50580.0,43.0,0.0,21.0,42.0,0.0,21:01:50
221,50570.0,1.0,0.0,0.0,50580.0,43.0,0.0,-0.0,0.0,0.0,21:01:50
222,50560.0,54.0,0.0,0.0,50570.0,6.0,0.0,8.0,8.0,-8.0,21:01:51
223,50560.0,45.0,-9.0,42.0,50570.0,6.0,0.0,-0.0,42.0,42.0,21:01:51
224,50560.0,43.0,-2.0,0.0,50570.0,11.0,5.0,-0.0,0.0,0.0,21:01:52
225,50560.0,43.0,0.0,6.0,50570.0,29.0,18.0,-0.0,6.0,6.0,21:01:52
226,50560.0,40.0,-3.0,0.0,50570.0,31.0,2.0,-0.0,0.0,0.0,21:01:53
227,50560.0,40.0,0.0,18.0,50570.0,23.0,-8.0,-0.0,18.0,18.0,21:01:53
228,50560.0,38.0,-2.0,0.0,50570.0,24.0,1.0,8.0,8.0,-8.0,21:01:54
229,50560.0,36.0,-2.0,0.0,50570.0,24.0,0.0,-0.0,0.0,0.0,21:01:54
230,50560.0,32.0,-4.0,12.0,50570.0,18.0,-6.0,-0.0,12.0,12.0,21:01:55
231,50560.0,32.0,0.0,0.0,50570.0,22.0,4.0,-0.0,0.0,0.0,21:01:55
232,50560.0,31.0,-1.0,0.0,50570.0,22.0,0.0,2.0,2.0,-2.0,21:01:56
233,50560.0,31.0,0.0,0.0,50570.0,22.0,0.0,-0.0,0.0,0.0,21:01:56
234,50560.0,28.0,-3.0,4.0,50570.0,18.0,-4.0,6.0,10.0,-2.0,21:01:57
235,50560.0,31.0,3.0,2.0,50570.0,17.0,-1.0,-0.0,2.0,2.0,21:01:57
236,50560.0,41.0,10.0,2.0,50570.0,15.0,-2.0,2.0,4.0,0.0,21:01:58
237,50560.0,46.0,5.0,0.0,50570.0,15.0,0.0,-0.0,0.0,0.0,21:01:58
238,50560.0,45.0,-1.0,0.0,50570.0,14.0,-1.0,4.0,4.0,-4.0,21:01:59
239,50560.0,45.0,0.0,0.0,50570.0,16.0,2.0,2.0,2.0,-2.0,21:01:59
240,50560.0,41.0,-4.0,0.0,50570.0,20.0,4.0,4.0,4.0,-4.0,21:02:00
241,50560.0,40.0,-1.0,12.0,50570.0,15.0,-5.0,-0.0,12.0,12.0,21:02:00
242,50560.0,40.0,0.0,0.0,50570.0,19.0,4.0,-0.0,0.0,0.0,21:02:01
243,50560.0,41.0,1.0,2.0,50570.0,18.0,-1.0,-0.0,2.0,2.0,21:02:01
244,50560.0,41.0,0.0,0.0,50570.0,19.0,1.0,-0.0,0.0,0.0,21:02:02
245,50560.0,41.0,0.0,0.0,50570.0,19.0,0.0,-0.0,0.0,0.0,21:02:02
246,50570.0,1.0,0.0,38.0,50580.0,42.0,0.0,0.0,38.0,38.0,21:02:03
247,50560.0,28.0,0.0,0.0,50570.0,13.0,0.0,42.0,42.0,-42.0,21:02:03
248,50560.0,9.0,-19.0,0.0,50570.0,20.0,7.0,38.0,38.0,-38.0,21:02:04
249,50550.0,72.0,0.0,0.0,50560.0,11.0,0.0,56.0,56.0,-56.0,21:02:04
250,50550.0,83.0,11.0,46.0,50560.0,2.0,-9.0,0.0,46.0,46.0,21:02:05
251,50560.0,35.0,0.0,38.0,50570.0,12.0,0.0,0.0,38.0,38.0,21:02:05
252,50560.0,33.0,-2.0,2.0,50570.0,13.0,1.0,-0.0,2.0,2.0,21:02:06
253,50560.0,29.0,-4.0,0.0,50570.0,12.0,-1.0,10.0,10.0,-10.0,21:02:06
254,50560.0,31.0,2.0,2.0,50570.0,11.0,-1.0,-0.0,2.0,2.0,21:02:07
255,50560.0,30.0,-1.0,0.0,50570.0,8.0,-3.0,2.0,2.0,-2.0,21:02:07
256,50560.0,29.0,-1.0,0.0,50570.0,5.0,-3.0,6.0,6.0,-6.0,21:02:08
257,50560.0,19.0,-10.0,0.0,50570.0,5.0,0.0,20.0,20.0,-20.0,21:02:08
258,50560.0,28.0,9.0,0.0,50570.0,10.0,5.0,2.0,2.0,-2.0,21:02:09
259,50560.0,25.0,-3.0,0.0,50570.0,13.0,3.0,4.0,4.0,-4.0,21:02:09
260,50560.0,28.0,3.0,0.0,50570.0,15.0,2.0,-0.0,0.0,0.0,21:02:10
261,50560.0,18.0,-10.0,0.0,50570.0,15.0,0.0,20.0,20.0,-20.0,21:02:10
262,50570.0,29.0,0.0,42.0,50580.0,42.0,0.0,0.0,42.0,42.0,21:02:11
263,50570.0,14.0,-15.0,40.0,50580.0,34.0,-8.0,32.0,72.0,8.0,21:02:11
264,50570.0,25.0,11.0,0.0,50580.0,22.0,-12.0,-0.0,0.0,0.0,21:02:12
265,50570.0,25.0,0.0,10.0,50580.0,17.0,-5.0,-0.0,10.0,10.0,21:02:12
266,50580.0,16.0,0.0,28.0,50590.0,19.0,0.0,0.0,28.0,28.0,21:02:13
267,50580.0,12.0,-4.0,0.0,50590.0,18.0,-1.0,50.0,50.0,-50.0,21:02:13
268,50580.0,20.0,8.0,0.0,50590.0,16.0,-2.0,2.0,2.0,-2.0,21:02:14
269,50580.0,21.0,1.0,0.0,50590.0,16.0,0.0,-0.0,0.0,0.0,21:02:14
270,50580.0,21.0,0.0,0.0,50590.0,16.0,0.0,-0.0,0.0,0.0,21:02:15
271,50590.0,3.0,0.0,38.0,50600.0,29.0,0.0,0.0,38.0,38.0,21:02:15
272,50590.0,12.0,9.0,0.0,50600.0,30.0,1.0,6.0,6.0,-6.0,21:02:16
273,50580.0,1.0,0.0,0.0,50590.0,5.0,0.0,170.0,170.0,-170.0,21:02:16
274,50580.0,14.0,13.0,0.0,50590.0,25.0,20.0,64.0,64.0,-64.0,21:02:17
275,50580.0,9.0,-5.0,0.0,50590.0,28.0,3.0,-0.0,0.0,0.0,21:02:17
276,50580.0,5.0,-4.0,6.0,50590.0,26.0,-2.0,4.0,10.0,2.0,21:02:18
277,50580.0,21.0,16.0,40.0,50590.0,3.0,-23.0,2.0,42.0,38.0,21:02:18
278,50580.0,19.0,-2.0,3.0,50600.0,7.0,0.0,11.0,14.0,-8.0,21:02:19
279,50590.0,3.0,0.0,0.0,50600.0,21.0,14.0,4.0,4.0,-4.0,21:02:19
280,50580.0,20.0,0.0,0.0,50590.0,5.0,0.0,12.0,12.0,-12.0,21:02:20
281,50590.0,15.0,0.0,14.0,50600.0,24.0,0.0,0.0,14.0,14.0,21:02:20
282,50590.0,15.0,0.0,0.0,50600.0,22.0,-2.0,-0.0,0.0,0.0,21:02:21
283,50590.0,13.0,-2.0,4.0,50600.0,20.0,-2.0,4.0,8.0,0.0,21:02:21
284,50590.0,13.0,0.0,0.0,50600.0,20.0,0.0,2.0,2.0,-2.0,21:02:22
285,50600.0,1.0,0.0,46.0,50610.0,11.0,0.0,0.0,46.0,46.0,21:02:22
286,50590.0,1.0,0.0,0.0,50600.0,21.0,0.0,34.0,34.0,-34.0,21:02:23
287,50590.0,3.0,2.0,34.0,50600.0,31.0,10.0,18.0,52.0,16.0,21:02:23
288,50590.0,4.0,1.0,0.0,50600.0,34.0,3.0,-0.0,0.0,0.0,21:02:24
289,50590.0,7.0,3.0,2.0,50600.0,32.0,-2.0,-0.0,2.0,2.0,21:02:24
290,50590.0,8.0,1.0,40.0,50600.0,12.0,-20.0,2.0,42.0,38.0,21:02:25
291,50590.0,22.0,14.0,8.0,50600.0,10.0,-2.0,2.0,10.0,6.0,21:02:25
292,50590.0,18.0,-4.0,18.0,50600.0,1.0,-9.0,8.0,26.0,10.0,21:02:26
293,50590.0,19.0,1.0,0.0,50600.0,9.0,8.0,10.0,10.0,-10.0,21:02:26
294,50590.0,13.0,-6.0,2.0,50600.0,36.0,27.0,12.0,14.0,-10.0,21:02:27
295,50590.0,12.0,-1.0,2.0,50600.0,41.0,5.0,-0.0,2.0,2.0,21:02:27
296,50590.0,10.0,-2.0,2.0,50600.0,43.0,2.0,-0.0,2.0,2.0,21:02:28
297,50590.0,7.0,-3.0,14.0,50600.0,46.0,3.0,2.0,16.0,12.0,21:02:28
298,50590.0,9.0,2.0,0.0,50600.0,46.0,0.0,-0.0,0.0,0.0,21:02:29
299,50590.0,1.0,-8.0,0.0,50600.0,46.0,0.0,18.0,18.0,-18.0,21:02:29
300,50580.0,22.0,0.0,0.0,50590.0,9.0,0.0,4.0,4.0,-4.0,21:02:30
301,50580.0,25.0,3.0,0.0,50590.0,16.0,7.0,-0.0,0.0,0.0,21:02:30
302,50580.0,22.0,-3.0,2.0,50590.0,22.0,6.0,-0.0,2.0,2.0,21:02:31
303,50580.0,14.0,-8.0,2.0,50590.0,23.0,1.0,2.0,4.0,0.0,21:02:31
304,50580.0,2.0,-12.0,0.0,50590.0,24.0,1.0,20.0,20.0,-20.0,21:02:32
305,50570.0,30.0,0.0,0.0,50580.0,1.0,0.0,4.0,4.0,-4.0,21:02:32
306,50570.0,29.0,-1.0,0.0,50580.0,2.0,1.0,-0.0,0.0,0.0,21:02:33
307,50570.0,29.0,0.0,2.0,50580.0,7.0,5.0,-0.0,2.0,2.0,21:02:33
308,50570.0,29.0,0.0,0.0,50580.0,16.0,9.0,-0.0,0.0,0.0,21:02:34
309,50570.0,29.0,0.0,0.0,50580.0,18.0,2.0,-0.0,0.0,0.0,21:02:34
310,50570.0,29.0,0.0,0.0,50580.0,18.0,0.0,-0.0,0.0,0.0,21:02:35
311,50570.0,30.0,1.0,0.0,50580.0,18.0,0.0,-0.0,0.0,0.0,21:02:35
312,50570.0,29.0,-1.0,2.0,50580.0,15.0,-3.0,-0.0,2.0,2.0,21:02:36
313,50570.0,28.0,-1.0,0.0,50580.0,11.0,-4.0,2.0,2.0,-2.0,21:02:36
314,50570.0,16.0,-12.0,0.0,50580.0,11.0,0.0,36.0,36.0,-36.0,21:02:37
315,50570.0,17.0,1.0,0.0,50580.0,13.0,2.0,4.0,4.0,-4.0,21:02:37
316,50570.0,16.0,-1.0,0.0,50580.0,17.0,4.0,2.0,2.0,-2.0,21:02:38
317,50570.0,14.0,-2.0,0.0,50580.0,27.0,10.0,4.0,4.0,-4.0,21:02:38
318,50560.0,10.0,0.0,14.0,50580.0,28.0,1.0,14.0,28.0,0.0,21:02:39
319,50570.0,10.0,0.0,0.0,50580.0,20.0,-8.0,4.0,4.0,-4.0,21:02:39
320,50570.0,25.0,15.0,2.0,50580.0,19.0,-1.0,-0.0,2.0,2.0,21:02:40
321,50570.0,14.0,-11.0,6.0,50580.0,11.0,-8.0,-0.0,6.0,6.0,21:02:40
322,50570.0,19.0,5.0,0.0,50580.0,11.0,0.0,-0.0,0.0,0.0,21:02:41
323,50570.0,17.0,-2.0,2.0,50580.0,10.0,-1.0,6.0,8.0,-4.0,21:02:41
324,50570.0,21.0,4.0,4.0,50580.0,8.0,-2.0,10.0,14.0,-6.0,21:02:42
325,50570.0,10.0,-11.0,0.0,50580.0,11.0,3.0,24.0,24.0,-24.0,21:02:42
326,50570.0,34.0,24.0,0.0,50580.0,13.0,2.0,12.0,12.0,-12.0,21:02:43
327,50570.0,26.0,-8.0,0.0,50580.0,14.0,1.0,10.0,10.0,-10.0,21:02:43
328,50570.0,20.0,-6.0,0.0,50580.0,15.0,1.0,12.0,12.0,-12.0,21:02:44
329,50570.0,30.0,10.0,0.0,50580.0,26.0,11.0,4.0,4.0,-4.0,21:02:44
330,50570.0,22.0,-8.0,0.0,50580.0,27.0,1.0,16.0,16.0,-16.0,21:02:45
331,50570.0,24.0,2.0,0.0,50580.0,27.0,0.0,4.0,4.0,-4.0,21:02:45
332,50570.0,20.0,-4.0,0.0,50580.0,26.0,-1.0,8.0,8.0,-8.0,21:02:46
333,50570.0,21.0,1.0,0.0,50580.0,27.0,1.0,-0.0,0.0,0.0,21:02:46
334,50570.0,21.0,0.0,0.0,50580.0,26.0,-1.0,-0.0,0.0,0.0,21:02:47
335,50570.0,21.0,0.0,0.0,50580.0,27.0,1.0,-0.0,0.0,0.0,21:02:47
336,50570.0,16.0,-5.0,48.0,50580.0,4.0,-23.0,12.0,60.0,36.0,21:02:48
337,50570.0,19.0,3.0,8.0,50580.0,6.0,2.0,-0.0,8.0,8.0,21:02:48
338,50570.0,29.0,10.0,6.0,50580.0,3.0,-3.0,8.0,14.0,-2.0,21:02:49
339,50560.0,28.0,0.0,0.0,50570.0,26.0,0.0,64.0,64.0,-64.0,21:02:49
340,50560.0,31.0,3.0,8.0,50570.0,23.0,-3.0,-0.0,8.0,8.0,21:02:50
341,50560.0,36.0,5.0,0.0,50570.0,23.0,0.0,8.0,8.0,-8.0,21:02:50
342,50560.0,36.0,0.0,0.0,50570.0,23.0,0.0,-0.0,0.0,0.0,21:02:51
343,50560.0,33.0,-3.0,0.0,50570.0,23.0,0.0,8.0,8.0,-8.0,21:02:51
344,50560.0,33.0,0.0,0.0,50570.0,24.0,1.0,-0.0,0.0,0.0,21:02:52
345,50560.0,32.0,-1.0,0.0,50570.0,25.0,1.0,-0.0,0.0,0.0,21:02:52
346,50560.0,32.0,0.0,6.0,50570.0,22.0,-3.0,-0.0,6.0,6.0,21:02:53
347,50560.0,32.0,0.0,0.0,50570.0,22.0,0.0,-0.0,0.0,0.0,21:02:54
348,50560.0,32.0,0.0,0.0,50570.0,25.0,3.0,-0.0,0.0,0.0,21:02:54
349,50560.0,32.0,0.0,0.0,50570.0,26.0,1.0,-0.0,0.0,0.0,21:02:55
350,50560.0,32.0,0.0,0.0,50570.0,26.0,0.0,-0.0,0.0,0.0,21:02:56
351,50560.0,32.0,0.0,0.0,50570.0,26.0,0.0,-0.0,0.0,0.0,21:02:56
352,50560.0,32.0,0.0,0.0,50570.0,27.0,1.0,-0.0,0.0,0.0,21:02:57
353,50570.0,128.0,0.0,54.0,50580.0,21.0,0.0,0.0,54.0,54.0,21:02:57
354,50570.0,129.0,1.0,8.0,50580.0,15.0,-6.0,-0.0,8.0,8.0,21:02:58
355,50570.0,136.0,7.0,4.0,50580.0,8.0,-7.0,2.0,6.0,2.0,21:02:58
356,50570.0,156.0,20.0,0.0,50580.0,8.0,0.0,-0.0,0.0,0.0,21:02:59
357,50570.0,157.0,1.0,0.0,50580.0,8.0,0.0,-0.0,0.0,0.0,21:02:59
358,50570.0,155.0,-2.0,2.0,50580.0,7.0,-1.0,4.0,6.0,-2.0,21:03:00
359,50570.0,155.0,0.0,12.0,50580.0,20.0,13.0,-0.0,12.0,12.0,21:03:00
360,50580.0,3.0,0.0,50.0,50590.0,36.0,0.0,0.0,50.0,50.0,21:03:01
361,50580.0,13.0,10.0,6.0,50590.0,24.0,-12.0,-0.0,6.0,6.0,21:03:01
362,50580.0,21.0,8.0,0.0,50590.0,25.0,1.0,2.0,2.0,-2.0,21:03:02
363,50580.0,16.0,-5.0,0.0,50590.0,24.0,-1.0,12.0,12.0,-12.0,21:03:02
364,50580.0,14.0,-2.0,20.0,50590.0,14.0,-10.0,4.0,24.0,16.0,21:03:03
365,50580.0,14.0,0.0,24.0,50590.0,2.0,-12.0,10.0,34.0,14.0,21:03:03
366,50580.0,21.0,7.0,6.0,50590.0,8.0,6.0,-0.0,6.0,6.0,21:03:04
367,50580.0,24.0,3.0,16.0,50590.0,1.0,-7.0,2.0,18.0,14.0,21:03:04
368,50590.0,3.0,0.0,2.0,50600.0,66.0,0.0,0.0,2.0,2.0,21:03:05
369,50590.0,45.0,42.0,0.0,50600.0,61.0,-5.0,46.0,46.0,-46.0,21:03:05
370,50590.0,47.0,2.0,0.0,50600.0,52.0,-9.0,2.0,2.0,-2.0,21:03:06
371,50590.0,57.0,10.0,0.0,50600.0,52.0,0.0,-0.0,0.0,0.0,21:03:06
372,50590.0,57.0,0.0,58.0,50600.0,23.0,-29.0,-0.0,58.0,58.0,21:03:07
373,50590.0,57.0,0.0,24.0,50610.0,31.0,0.0,24.0,48.0,0.0,21:03:07
374,50600.0,22.0,0.0,0.0,50610.0,30.0,-1.0,-0.0,0.0,0.0,21:03:08
375,50600.0,22.0,0.0,0.0,50610.0,27.0,-3.0,6.0,6.0,-6.0,21:03:08
376,50610.0,11.0,0.0,64.0,50620.0,33.0,0.0,0.0,64.0,64.0,21:03:09
377,50610.0,5.0,-6.0,0.0,50620.0,31.0,-2.0,26.0,26.0,-26.0,21:03:09
378,50600.0,34.0,0.0,0.0,50610.0,30.0,0.0,32.0,32.0,-32.0,21:03:10
379,50600.0,46.0,12.0,60.0,50610.0,1.0,-29.0,-0.0,60.0,60.0,21:03:10
380,50610.0,26.0,0.0,12.0,50620.0,35.0,0.0,0.0,12.0,12.0,21:03:11
381,50610.0,21.0,-5.0,0.0,50620.0,35.0,0.0,8.0,8.0,-8.0,21:03:11
382,50610.0,32.0,11.0,12.0,50620.0,30.0,-5.0,-0.0,12.0,12.0,21:03:12
383,50610.0,34.0,2.0,2.0,50620.0,45.0,15.0,-0.0,2.0,2.0,21:03:12
384,50610.0,34.0,0.0,8.0,50620.0,40.0,-5.0,-0.0,8.0,8.0,21:03:13
385,50610.0,28.0,-6.0,2.0,50620.0,40.0,0.0,12.0,14.0,-10.0,21:03:13
386,50610.0,22.0,-6.0,4.0,50620.0,40.0,0.0,10.0,14.0,-6.0,21:03:14
387,50610.0,12.0,-10.0,0.0,50620.0,42.0,2.0,24.0,24.0,-24.0,21:03:14
388,50600.0,17.0,0.0,0.0,50610.0,2.0,0.0,26.0,26.0,-26.0,21:03:15
389,50600.0,32.0,15.0,0.0,50610.0,2.0,0.0,-0.0,0.0,0.0,21:03:15
390,50610.0,7.0,0.0,32.0,50620.0,31.0,0.0,0.0,32.0,32.0,21:03:16
391,50610.0,12.0,5.0,0.0,50620.0,34.0,3.0,12.0,12.0,-12.0,21:03:16
392,50610.0,18.0,6.0,0.0,50620.0,32.0,-2.0,4.0,4.0,-4.0,21:03:17
393,50610.0,24.0,6.0,0.0,50620.0,32.0,0.0,-0.0,0.0,0.0,21:03:17
394,50610.0,19.0,-5.0,0.0,50620.0,30.0,-2.0,-0.0,0.0,0.0,21:03:18
395,50610.0,20.0,1.0,6.0,50620.0,29.0,-1.0,2.0,8.0,4.0,21:03:18
396,50610.0,123.0,103.0,0.0,50620.0,29.0,0.0,-0.0,0.0,0.0,21:03:19
397,50620.0,9.0,0.0,62.0,50630.0,18.0,0.0,0.0,62.0,62.0,21:03:19
398,50610.0,133.0,0.0,0.0,50620.0,1.0,0.0,72.0,72.0,-72.0,21:03:20
399,50610.0,134.0,1.0,12.0,50620.0,2.0,1.0,-0.0,12.0,12.0,21:03:20
400,50610.0,133.0,-1.0,8.0,50620.0,3.0,1.0,2.0,10.0,6.0,21:03:21
401,50620.0,1.0,0.0,6.0,50630.0,31.0,0.0,0.0,6.0,6.0,21:03:21
402,50620.0,8.0,7.0,0.0,50630.0,33.0,2.0,6.0,6.0,-6.0,21:03:22
403,50620.0,8.0,0.0,0.0,50630.0,42.0,9.0,2.0,2.0,-2.0,21:03:22
404,50620.0,17.0,9.0,0.0,50630.0,43.0,1.0,2.0,2.0,-2.0,21:03:23
405,50620.0,8.0,-9.0,8.0,50630.0,40.0,-3.0,22.0,30.0,-14.0,21:03:23
406,50610.0,119.0,0.0,0.0,50620.0,7.0,0.0,22.0,22.0,-22.0,21:03:24
407,50610.0,131.0,12.0,0.0,50620.0,17.0,10.0,-0.0,0.0,0.0,21:03:24
408,50610.0,132.0,1.0,2.0,50620.0,20.0,3.0,-0.0,2.0,2.0,21:03:25
409,50610.0,120.0,-12.0,0.0,50620.0,22.0,2.0,-0.0,0.0,0.0,21:03:25
410,50610.0,117.0,-3.0,2.0,50620.0,25.0,3.0,6.0,8.0,-4.0,21:03:26
411,50610.0,113.0,-4.0,0.0,50620.0,25.0,0.0,2.0,2.0,-2.0,21:03:26
412,50610.0,109.0,-4.0,10.0,50620.0,21.0,-4.0,6.0,16.0,4.0,21:03:27
413,50610.0,111.0,2.0,42.0,50620.0,2.0,-19.0,-0.0,42.0,42.0,21:03:27
414,50620.0,4.0,0.0,4.0,50630.0,44.0,0.0,0.0,4.0,4.0,21:03:28
415,50620.0,2.0,-2.0,0.0,50630.0,44.0,0.0,6.0,6.0,-6.0,21:03:28
416,50610.0,118.0,0.0,2.0,50630.0,44.0,0.0,2.0,4.0,0.0,21:03:29
417,50620.0,1.0,0.0,2.0,50630.0,44.0,0.0,-0.0,2.0,2.0,21:03:29
418,50610.0,114.0,0.0,0.0,50620.0,6.0,0.0,46.0,46.0,-46.0,21:03:30
419,50610.0,110.0,-4.0,18.0,50620.0,15.0,9.0,2.0,20.0,16.0,21:03:30
420,50610.0,105.0,-5.0,0.0,50620.0,8.0,-7.0,10.0,10.0,-10.0,21:03:31
421,50610.0,105.0,0.0,4.0,50620.0,10.0,2.0,-0.0,4.0,4.0,21:03:31
